image_id,image_path,true_label,architecture,model_name,layer_or_block,xai_method,predicted_label,confidence,correct,pearson,spearman,iou_top20,iou_otsu,z_spearman,z_iou_top20,n_sas
image_000462,data/val.X/n01677366/ILSVRC2012_val_00033058.JPEG,27,cnn,cnn_supervised,layer2,gradcam,27,1.0,1,-0.04510781,-0.160329,0.022412388,0.078745045,-1.7130291,-2.505055,-2.1090422
image_000463,data/val.X/n01677366/ILSVRC2012_val_00041172.JPEG,27,cnn,cnn_supervised,layer2,gradcam,21,0.5236068964004517,0,0.21762282,0.21213976,0.1392247,0.22232746,2.1672533,0.6830923,1.4251728
image_000464,data/val.X/n01677366/ILSVRC2012_val_00042698.JPEG,27,cnn,cnn_supervised,layer2,gradcam,24,0.4962939321994781,0,-0.26129255,-0.27239335,0.03208556,0.029227955,-2.8804865,-2.2410462,-2.5607662
image_000465,data/val.X/n01677366/ILSVRC2012_val_00043012.JPEG,27,cnn,cnn_supervised,layer2,gradcam,27,1.0,1,0.26072845,0.19142488,0.18112275,0.3085567,1.9514511,1.8266121,1.8890316
image_000466,data/val.X/n01677366/ILSVRC2012_val_00046346.JPEG,27,cnn,cnn_supervised,layer2,gradcam,27,0.9999573230743408,1,0.08064857,0.12701619,0.09372275,0.28607076,1.2804581,-0.5587879,0.3608351
image_000467,data/val.X/n01677366/ILSVRC2012_val_00047184.JPEG,27,cnn,cnn_supervised,layer2,gradcam,27,0.9995891451835632,1,0.099880196,0.05577183,0.16765562,0.26844725,0.53825295,1.4590548,0.9986539
image_000468,data/val.X/n01685808/ILSVRC2012_val_00004757.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,1.0,1,0.27304018,0.23685586,0.22144465,0.29731286,2.4247394,2.927114,2.6759267
image_000469,data/val.X/n01685808/ILSVRC2012_val_00005590.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,1.0,1,0.3097312,0.29445302,0.2125166,0.26483282,3.0247712,2.6834416,2.8541064
image_000470,data/val.X/n01685808/ILSVRC2012_val_00008807.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.9294843077659608,1,0.12589279,0.12285298,0.14013064,0.27389663,1.2370869,0.7078182,0.9724525
image_000471,data/val.X/n01685808/ILSVRC2012_val_00009687.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.999931812286377,1,-0.110776275,-0.13270563,0.096650824,0.23766515,-1.4252561,-0.47887236,-0.9520643
image_000472,data/val.X/n01685808/ILSVRC2012_val_00017641.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,1.0,1,0.22873896,0.14358991,0.24523854,0.31151778,1.4531189,3.5765185,2.5148187
image_000473,data/val.X/n01685808/ILSVRC2012_val_00020356.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,1.0,1,0.24606335,0.21642677,0.20112501,0.3311874,2.2119143,2.372532,2.292223
image_000474,data/val.X/n01685808/ILSVRC2012_val_00022731.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,1.0,1,-0.120729566,-0.01632911,0.074518204,0.031090308,-0.21287587,-1.0829359,-0.6479059
image_000475,data/val.X/n01685808/ILSVRC2012_val_00023693.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.913202941417694,1,-0.023582606,0.019440848,0.07590052,0.25513723,0.15976623,-1.0452086,-0.4427212
image_000476,data/val.X/n01685808/ILSVRC2012_val_00025017.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.999790370464325,1,-0.3213955,-0.35241845,0.015429757,0.041497245,-3.714167,-2.6956313,-3.2048993
image_000477,data/val.X/n01685808/ILSVRC2012_val_00027125.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.9998395442962646,1,-0.18651609,-0.19765538,0.08602965,0.20039287,-2.1018858,-0.7687551,-1.4353204
image_000478,data/val.X/n01685808/ILSVRC2012_val_00034647.JPEG,28,cnn,cnn_supervised,layer2,gradcam,6,0.9143235087394714,0,0.13503952,0.08091244,0.17290948,0.17211471,0.8001613,1.6024481,1.2013047
image_000479,data/val.X/n01685808/ILSVRC2012_val_00039384.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.999991536140442,1,0.051534034,-0.019061707,0.18049756,0.21443881,-0.24134336,1.8095487,0.7841027
image_000480,data/val.X/n01685808/ILSVRC2012_val_00039618.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,1.0,1,0.14743555,0.1323108,0.15748803,0.17749178,1.3356159,1.1815519,1.2585839
image_000481,data/val.X/n01685808/ILSVRC2012_val_00041574.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,1.0,1,0.29112625,0.15741517,0.26231053,0.3016925,1.5971467,4.042463,2.8198047
image_000482,data/val.X/n01685808/ILSVRC2012_val_00046367.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.9986379742622375,1,0.06767398,0.03628125,0.11504916,0.23460056,0.33520514,0.023271756,0.17923845
image_000483,data/val.X/n01685808/ILSVRC2012_val_00046640.JPEG,28,cnn,cnn_supervised,layer2,gradcam,28,0.9997860789299012,1,-0.17165118,-0.1584851,0.06471462,0.22838168,-1.6938199,-1.3505043,-1.5221621
image_000484,data/val.X/n01687978/ILSVRC2012_val_00003821.JPEG,29,cnn,cnn_supervised,layer2,gradcam,11,0.9676570296287536,0,0.168255,0.19610451,0.16487725,0.1328233,2.0002022,1.3832252,1.6917137
image_000485,data/val.X/n01687978/ILSVRC2012_val_00005781.JPEG,29,cnn,cnn_supervised,layer2,gradcam,15,0.994414448738098,0,-0.020791912,0.010227561,0.15909222,0.26419383,0.0637846,1.2253348,0.6445597
image_000486,data/val.X/n01687978/ILSVRC2012_val_00007035.JPEG,29,cnn,cnn_supervised,layer2,gradcam,18,0.901376485824585,0,-0.10933437,-0.1166272,0.021787824,0.006070233,-1.2577553,-2.5221014,-1.8899283
image_000487,data/val.X/n01687978/ILSVRC2012_val_00011541.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.9999997615814208,1,0.19193733,0.14011508,0.1626506,0.13035363,1.416919,1.3224534,1.3696861
image_000488,data/val.X/n01687978/ILSVRC2012_val_00013870.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.5088681578636169,1,0.38908863,0.23438403,0.32183075,0.32068115,2.3989882,5.6669426,4.0329657
image_000489,data/val.X/n01687978/ILSVRC2012_val_00016858.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.9572371244430542,1,0.22623995,0.20734766,0.17765783,0.30351627,2.1173306,1.7320442,1.9246874
image_000490,data/val.X/n01687978/ILSVRC2012_val_00020538.JPEG,29,cnn,cnn_supervised,layer2,gradcam,21,0.9700177907943726,0,0.053956397,0.08381867,0.12096504,0.34971443,0.8304376,0.18473332,0.50758547
image_000491,data/val.X/n01687978/ILSVRC2012_val_00021582.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.9957181811332704,1,-0.14798427,-0.14949478,0.07653526,0.18644068,-1.6001612,-1.0278845,-1.3140228
image_000492,data/val.X/n01687978/ILSVRC2012_val_00026948.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.999880313873291,1,-0.17358947,-0.16845183,0.04075495,0.014607293,-1.7976507,-2.0044332,-1.901042
image_000493,data/val.X/n01687978/ILSVRC2012_val_00029880.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,1.0,1,0.2843116,0.24119462,0.20857418,0.30990425,2.4699392,2.5758412,2.52289
image_000494,data/val.X/n01687978/ILSVRC2012_val_00037200.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.9999961853027344,1,0.3474165,0.34261414,0.19043948,0.40860868,3.5265014,2.0808926,2.803697
image_000495,data/val.X/n01687978/ILSVRC2012_val_00037510.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,1.0,1,0.55691266,0.49137384,0.5226824,0.50799125,5.076241,11.148769,8.112505
image_000496,data/val.X/n01687978/ILSVRC2012_val_00038998.JPEG,29,cnn,cnn_supervised,layer2,gradcam,28,0.76155686378479,0,0.04693544,0.03446024,0.14311749,0.25643426,0.31623432,0.789338,0.5527862
image_000497,data/val.X/n01687978/ILSVRC2012_val_00044934.JPEG,29,cnn,cnn_supervised,layer2,gradcam,21,0.8865952491760254,0,-0.28137234,-0.3147943,0.033626862,0.16272716,-3.3222086,-2.1989794,-2.760594
image_000498,data/val.X/n01687978/ILSVRC2012_val_00045976.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.9994913339614868,1,-0.10272375,-0.1868838,0.121904865,0.15913048,-1.9896703,0.21038385,-0.8896432
image_000499,data/val.X/n01687978/ILSVRC2012_val_00047354.JPEG,29,cnn,cnn_supervised,layer2,gradcam,29,0.9999997615814208,1,-0.11935027,-0.09265609,0.0073776664,0.4738675,-1.0080304,-2.9153962,-1.9617133
image_000000,data/val.X/n01440764/ILSVRC2012_val_00002138.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.9999983310699464,1,0.03061926,0.09135192,0.081057794,0.1255449,0.5046747,-0.7343351,-0.114830226
image_000001,data/val.X/n01440764/ILSVRC2012_val_00003014.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.9536076188087464,1,0.19418603,0.121866554,0.15849014,0.16436657,0.7152643,0.5881403,0.6517023
image_000002,data/val.X/n01440764/ILSVRC2012_val_00009111.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.999979853630066,1,-0.00798735,-0.07830897,0.1609694,0.17471732,-0.6662005,0.63048404,-0.017858237
image_000003,data/val.X/n01440764/ILSVRC2012_val_00009191.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,1.0,1,0.06703042,0.013488494,0.15595485,0.1549956,-0.03268168,0.5448399,0.2560791
image_000004,data/val.X/n01440764/ILSVRC2012_val_00009346.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.9999998807907104,1,-0.18887994,-0.12530488,0.06703524,0.0,-0.9905319,-0.97382784,-0.9821799
image_000005,data/val.X/n01440764/ILSVRC2012_val_00009379.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,1.0,1,0.14834943,0.08254965,0.14416006,0.11140226,0.44392782,0.3433954,0.39366162
image_000006,data/val.X/n01440764/ILSVRC2012_val_00012503.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,1.0,1,-0.07989288,0.03225469,0.093603574,0.041556098,0.09682885,-0.52006435,-0.21161775
image_000007,data/val.X/n01440764/ILSVRC2012_val_00013716.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.9999997615814208,1,0.036595903,0.12608863,0.12586942,0.043769587,0.74440205,0.031007595,0.38770482
image_000008,data/val.X/n01440764/ILSVRC2012_val_00016018.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.999994158744812,1,0.061357535,0.10045319,0.11865351,0.2434799,0.567485,-0.09223372,0.23762563
image_000009,data/val.X/n01440764/ILSVRC2012_val_00017699.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.9999994039535522,1,0.053716086,0.15366036,0.11017699,0.23898807,0.93468183,-0.23700522,0.3488383
image_000010,data/val.X/n01440764/ILSVRC2012_val_00026064.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.997581958770752,1,0.14518425,0.12529571,0.12726048,0.15451327,0.73892987,0.054765545,0.3968477
image_000011,data/val.X/n01440764/ILSVRC2012_val_00034654.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.9999998807907104,1,-0.03974825,-0.11017205,0.07734421,0.1008428,-0.8860962,-0.79775983,-0.841928
image_000012,data/val.X/n01440764/ILSVRC2012_val_00037596.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,0.9999998807907104,1,0.1096274,0.24319617,0.12878191,0.15360585,1.5525924,0.08075036,0.8166714
image_000013,data/val.X/n01440764/ILSVRC2012_val_00039905.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,1.0,1,-0.029862795,-0.06249591,0.12751377,0.04076214,-0.5570704,0.059091512,-0.24898943
image_000014,data/val.X/n01440764/ILSVRC2012_val_00045866.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,1.0,1,0.07071321,0.051394723,0.16833527,0.21160397,0.22891936,0.7562865,0.49260294
image_000015,data/val.X/n01440764/ILSVRC2012_val_00046499.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,1.0,1,-0.031882763,-0.049139604,0.15482423,0.27536473,-0.46489492,0.52552986,0.03031747
image_000016,data/val.X/n01440764/ILSVRC2012_val_00048969.JPEG,0,cnn,cnn_supervised,layer3,gradcam,0,1.0,1,0.38032544,0.11740135,0.21744405,0.12651816,0.6844487,1.5950207,1.1397347
image_000017,data/val.X/n01443537/ILSVRC2012_val_00000236.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.602546751499176,1,0.14515212,0.10633924,0.15376215,0.2335981,0.60810614,0.5073905,0.5577483
image_000018,data/val.X/n01443537/ILSVRC2012_val_00000262.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999847412109376,1,0.15159655,-0.10937979,0.16969697,0.15525213,-0.8806286,0.7795431,-0.050542742
image_000019,data/val.X/n01443537/ILSVRC2012_val_00005870.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999831914901732,1,0.27620023,0.19284067,0.20011958,0.2712863,1.2050756,1.2991343,1.252105
image_000020,data/val.X/n01443537/ILSVRC2012_val_00006216.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.999996781349182,1,0.08007767,0.28315306,0.13273138,0.044462174,1.8283457,0.14820367,0.9882747
image_000021,data/val.X/n01443537/ILSVRC2012_val_00010363.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999752044677734,1,0.16167518,0.16605501,0.19761336,0.24176589,1.0202206,1.2563301,1.1382754
image_000022,data/val.X/n01443537/ILSVRC2012_val_00012880.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.999626874923706,1,0.5978374,0.20924827,0.49156573,0.30072558,1.318309,6.276775,3.7975419
image_000023,data/val.X/n01443537/ILSVRC2012_val_00018075.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999966621398926,1,0.262421,0.3014638,0.22929937,0.2513632,1.9547131,1.797499,1.876106
image_000024,data/val.X/n01443537/ILSVRC2012_val_00021905.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999997615814208,1,0.13201842,0.11949591,0.117221415,0.20753026,0.6989039,-0.116692685,0.29110563
image_000025,data/val.X/n01443537/ILSVRC2012_val_00022138.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999997615814208,1,0.32379174,0.22317062,0.28337595,0.3154623,1.4143908,2.7210789,2.0677347
image_000026,data/val.X/n01443537/ILSVRC2012_val_00023869.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,1.0,1,-0.03993377,-0.10513308,0.16928813,0.10998037,-0.85132086,0.7725604,-0.039380223
image_000027,data/val.X/n01443537/ILSVRC2012_val_00031138.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9998205304145812,1,0.021376204,0.1367412,0.10303896,0.04458207,0.81791824,-0.3589164,0.22950092
image_000028,data/val.X/n01443537/ILSVRC2012_val_00032258.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999988079071044,1,0.18015642,0.21483868,0.21611632,0.12609881,1.3568898,1.5723443,1.464617
image_000029,data/val.X/n01443537/ILSVRC2012_val_00032675.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999996423721312,1,0.1663215,0.36955607,0.12209302,0.2486297,2.424636,-0.033489976,1.195573
image_000030,data/val.X/n01443537/ILSVRC2012_val_00037846.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9992788434028624,1,0.4141068,0.22813126,0.29932678,0.31409433,1.4486254,2.9935048,2.221065
image_000031,data/val.X/n01443537/ILSVRC2012_val_00038057.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9999991655349731,1,-0.028538322,-0.028949577,0.09767035,0.070859596,-0.3255582,-0.4506075,-0.38808286
image_000032,data/val.X/n01443537/ILSVRC2012_val_00046915.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.999967098236084,1,0.26159137,0.17787677,0.26199308,0.25115436,1.1018058,2.3558784,1.728842
image_000033,data/val.X/n01443537/ILSVRC2012_val_00049617.JPEG,1,cnn,cnn_supervised,layer3,gradcam,1,0.9965980648994446,1,0.16495466,0.19898134,0.17160869,0.2964829,1.247454,0.8121935,1.0298238
image_000034,data/val.X/n01484850/ILSVRC2012_val_00004311.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.9999924898147584,1,-0.33663172,-0.3846295,0.034052856,0.008922685,-2.7802002,-1.5371376,-2.158669
image_000035,data/val.X/n01484850/ILSVRC2012_val_00008848.JPEG,2,cnn,cnn_supervised,layer3,gradcam,4,0.7624757289886475,0,-0.054453373,-0.08350582,0.1650801,0.037775185,-0.70206535,0.70069104,-0.00068715215
image_000036,data/val.X/n01484850/ILSVRC2012_val_00014467.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.9999997615814208,1,-0.0324881,-0.022342302,0.08673525,0.17184666,-0.2799596,-0.6373693,-0.45866442
image_000037,data/val.X/n01484850/ILSVRC2012_val_00015157.JPEG,2,cnn,cnn_supervised,layer3,gradcam,23,0.9985017776489258,0,0.12257633,0.17898571,0.15942699,0.24424288,1.1094589,0.60414094,0.85679996
image_000038,data/val.X/n01484850/ILSVRC2012_val_00016168.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.9972240924835204,1,0.3230778,0.14750277,0.20523597,0.1883452,0.89218664,1.3865176,1.1393521
image_000039,data/val.X/n01484850/ILSVRC2012_val_00017194.JPEG,2,cnn,cnn_supervised,layer3,gradcam,3,0.809586226940155,0,-0.10947615,-0.050859883,0.069479965,0.01150879,-0.47676703,-0.9320741,-0.70442057
image_000040,data/val.X/n01484850/ILSVRC2012_val_00020011.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.9999765157699584,1,-0.08448454,-0.16197476,0.11591705,0.15640262,-1.2436006,-0.13897009,-0.6912854
image_000041,data/val.X/n01484850/ILSVRC2012_val_00027419.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.9999998807907104,1,-0.15325181,-0.15059781,0.08152379,0.011516881,-1.1650852,-0.7263763,-0.94573075
image_000042,data/val.X/n01484850/ILSVRC2012_val_00027514.JPEG,2,cnn,cnn_supervised,layer3,gradcam,3,0.994564652442932,0,-0.18552336,-0.26327562,0.05122028,0.011645102,-1.9427048,-1.2439332,-1.5933189
image_000043,data/val.X/n01484850/ILSVRC2012_val_00029481.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.9919002056121826,1,-0.23630841,-0.23829287,0.04243054,0.0098806685,-1.7702922,-1.3940543,-1.5821732
image_000044,data/val.X/n01484850/ILSVRC2012_val_00032288.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,1.0,1,0.072591245,0.16397518,0.120777264,0.063490145,1.0058671,-0.055961944,0.47495258
image_000045,data/val.X/n01484850/ILSVRC2012_val_00036737.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.7549343109130859,1,0.11263201,0.088681206,0.13773948,0.0563864,0.48624337,0.23373759,0.35999048
image_000046,data/val.X/n01484850/ILSVRC2012_val_00037998.JPEG,2,cnn,cnn_supervised,layer3,gradcam,5,0.6568596959114075,0,-0.39935023,-0.4691239,0.018728113,0.020443574,-3.363319,-1.7988706,-2.5810947
image_000047,data/val.X/n01484850/ILSVRC2012_val_00039865.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,0.9999780654907228,1,-0.06435838,0.02061418,0.084504,0.15594977,0.016494589,-0.67547697,-0.3294912
image_000048,data/val.X/n01484850/ILSVRC2012_val_00040710.JPEG,2,cnn,cnn_supervised,layer3,gradcam,2,1.0,1,0.29496115,0.24906647,0.20879254,0.22389019,1.593105,1.4472605,1.5201827
image_000049,data/val.X/n01484850/ILSVRC2012_val_00042345.JPEG,2,cnn,cnn_supervised,layer3,gradcam,20,0.8847750425338745,0,0.5795857,0.42044947,0.38551804,0.34613225,2.7758648,4.4655747,3.62072
image_000050,data/val.X/n01484850/ILSVRC2012_val_00044052.JPEG,2,cnn,cnn_supervised,layer3,gradcam,4,0.9999785423278807,0,-0.008995734,0.09380641,0.17662232,0.0,0.5216137,0.89782184,0.70971775
image_000051,data/val.X/n01491361/ILSVRC2012_val_00003183.JPEG,3,cnn,cnn_supervised,layer3,gradcam,2,0.9985553622245787,0,-0.07108105,-0.06765898,0.23201571,0.0,-0.5927021,1.8438917,0.62559485
image_000052,data/val.X/n01491361/ILSVRC2012_val_00007743.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,0.9999464750289916,1,0.081352785,-0.0012658946,0.13935404,0.25557154,-0.13450566,0.26131275,0.06340355
image_000053,data/val.X/n01491361/ILSVRC2012_val_00007875.JPEG,3,cnn,cnn_supervised,layer3,gradcam,2,0.993359625339508,0,-0.113745734,-0.03811255,0.09935371,0.0,-0.38879427,-0.4218572,-0.40532574
image_000054,data/val.X/n01491361/ILSVRC2012_val_00008024.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,0.9890702962875366,1,0.039137837,0.14559898,0.18230547,0.04315867,0.87904805,0.994885,0.93696654
image_000055,data/val.X/n01491361/ILSVRC2012_val_00015631.JPEG,3,cnn,cnn_supervised,layer3,gradcam,6,0.5445724129676819,0,-0.029365001,0.012067722,0.09911291,0.086804606,-0.04248681,-0.42596978,-0.2342283
image_000056,data/val.X/n01491361/ILSVRC2012_val_00019424.JPEG,3,cnn,cnn_supervised,layer3,gradcam,2,0.9999691247940063,0,0.07571395,0.10596598,0.16541834,0.027296035,0.6055302,0.7064679,0.65599906
image_000057,data/val.X/n01491361/ILSVRC2012_val_00024854.JPEG,3,cnn,cnn_supervised,layer3,gradcam,5,0.5754812359809875,0,0.5830814,0.28837776,0.25630593,0.17860918,1.8644028,2.258747,2.061575
image_000058,data/val.X/n01491361/ILSVRC2012_val_00024895.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,1.0,1,-0.11681783,-0.037609085,0.10370615,0.057588536,-0.38531974,-0.34752136,-0.36642057
image_000059,data/val.X/n01491361/ILSVRC2012_val_00025969.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,0.999822437763214,1,-0.03916975,-0.074495204,0.09851138,0.1500071,-0.6398807,-0.43624336,-0.53806204
image_000060,data/val.X/n01491361/ILSVRC2012_val_00026001.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,0.636252760887146,1,-0.12552372,-0.19097987,0.0430806,0.10411101,-1.4437726,-1.3829519,-1.4133623
image_000061,data/val.X/n01491361/ILSVRC2012_val_00030658.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,0.8190195560455322,1,-0.08061087,-0.012286902,0.035332955,0.0,-0.2105646,-1.5152746,-0.8629196
image_000062,data/val.X/n01491361/ILSVRC2012_val_00034038.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,1.0,1,0.32073933,0.30317378,0.25740775,0.35743967,1.966514,2.2775652,2.1220396
image_000063,data/val.X/n01491361/ILSVRC2012_val_00034413.JPEG,3,cnn,cnn_supervised,layer3,gradcam,2,0.4511354267597198,0,-0.1598582,-0.19991781,0.0049566915,0.0,-1.5054557,-2.034074,-1.7697649
image_000064,data/val.X/n01491361/ILSVRC2012_val_00036420.JPEG,3,cnn,cnn_supervised,layer3,gradcam,2,0.999765694141388,0,-0.10987799,-0.031473942,0.07780701,0.03697107,-0.34297946,-0.78985566,-0.5664176
image_000065,data/val.X/n01491361/ILSVRC2012_val_00037516.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,0.9939044117927552,1,-0.05699017,0.032653168,0.10809319,0.06253704,0.09957886,-0.2725947,-0.08650792
image_000066,data/val.X/n01491361/ILSVRC2012_val_00047326.JPEG,3,cnn,cnn_supervised,layer3,gradcam,6,0.9654461145401,0,-0.17498873,-0.14703867,0.13151813,0.057866186,-1.1405226,0.1274824,-0.5065201
image_000067,data/val.X/n01491361/ILSVRC2012_val_00048890.JPEG,3,cnn,cnn_supervised,layer3,gradcam,3,1.0,1,-0.12481204,-0.10340573,0.2283214,0.2987214,-0.8394,1.7807962,0.4706981
image_000068,data/val.X/n01494475/ILSVRC2012_val_00007405.JPEG,4,cnn,cnn_supervised,layer3,gradcam,4,0.9567105174064636,1,-0.0050951317,-0.09902651,0.11233029,0.112889275,-0.8091778,-0.20022878,-0.5047033
image_000069,data/val.X/n01494475/ILSVRC2012_val_00013847.JPEG,4,cnn,cnn_supervised,layer3,gradcam,4,0.9291467070579528,1,0.10282911,0.03645311,0.15555556,0.07683409,0.12580328,0.5380204,0.33191183
